synthatic_time,syntatic_speed
1149.9843621860311,35.52913456925804
1164.5539660163802,32.889344312593344
1169.310044542541,34.355969293031684
1176.9334668187057,31.567167735441682
1189.3692798646703,28.704166871034342
1211.0203456053127,40.30627545174395
1215.704333865771,32.947301775653244
1227.9025755674452,32.56457766556146
1225.1710573651917,31.13519386318289
1237.1892254092477,29.902078631859506
1250.9441314395688,36.60165767349895
1259.6920011653153,31.68103138406173
1273.2946246708718,29.323149510703892
1288.3918731987499,36.30324616069244
1309.1261920528414,32.00588144444922
1308.189900395758,30.949955552220914
1320.9154741013451,32.05610114700303
1327.1691281808307,31.072818027519027
1339.9497300099595,37.28453186929461
1340.1868343289054,31.5251798541192
1353.0202891927438,31.566730864518277
1355.5203034082795,35.09492669222582
1357.505037839795,32.15231016491242
1370.3731945072964,33.510569513199115
1382.576776817304,32.172010165253276
1392.1485751749642,32.33379571952131
1399.6419871590506,34.70057362306872
1404.8733979219048,27.780949629569548
1404.7677688494573,29.86025774187402
1414.3242862462635,29.035959011123378
1438.0520611123718,32.19190940688457
1454.5304621540881,34.63063559469953
1466.0750223184868,37.64166329812039
1469.5877444349771,30.550868569129893
1477.349560327571,31.35840292530622
1495.0691481115716,27.98017681619419
1503.574276731772,31.604484787530474
1525.7062959561936,27.99642903358095
1531.9128643775316,30.29201512722256
1527.9530311626575,22.801680836396734
1543.7102184327366,29.594424578512726
1543.9407033249765,22.44226463631359
1559.3136343177634,29.36142802298365
1558.5791232420615,25.16359526893542
1571.7673004934231,30.23358009358904
1577.2486347893473,32.31884074109932
1587.8433705817013,32.48674996342867
1601.7084621101144,33.093099010686224
1605.9307635810185,40.27618889815555
1618.0534726396081,29.41884605326317
1630.522858303644,27.772693516969568
1633.125117228984,38.01583715998516
1660.455558304577,46.19964717317402
1678.4622048782708,33.463222188997975
1684.2138561192694,43.19514700699118
1691.573488601591,33.42371828681522
1703.290622887146,45.57794803463122
1707.1416026681648,31.256265312141636
1717.855257158703,39.1723104823962
1730.4029327187475,32.19957342966962
1760.1201814934643,36.03700859826958
1766.1203061449992,30.185181268596025
1765.8622990372571,38.31992808469609
1769.2976172857234,29.14700990445893
1775.507291840762,31.798039959445845
1772.2389646162271,35.404835304090916
1794.366590049965,26.21067091498472
1810.5473696140584,33.41682023335197
1810.83192625243,33.92698940916573
1817.7825846644992,32.40326573560884
1851.0800763680036,33.52011127193445
1871.5100214227175,32.78734341629776
1908.4449754496957,44.85520184562741
1912.247189383235,33.9606281211096
1921.7765817082325,35.784106678457185
1921.6853888402077,37.02316634287382
1922.7711760786824,34.59151432096008
1921.9793198789496,32.165107337567584
1931.765746185183,31.830488653910052
1945.0160745227142,31.541470695385588
1951.1896454871514,30.53999841311902
1950.9784119842395,38.84067810839921
1960.0528141661262,38.08844546990839
1973.0631583732234,34.14509872675057
1980.7920482137354,32.9851779973247
1994.163340317628,31.4676862462147
2006.3819900568444,33.70991023180451
2026.5129224213274,31.905775359960913
2045.0605725312948,34.49296455068229
2062.605315865291,34.66532774795104
2061.56214487112,33.414461331667425
2061.6170709740118,29.870547586062475
2056.2241371817267,26.953053189559547
2062.927279585005,29.741098107022342
2070.885465828995,24.674613058205445
2072.2160617457325,33.46231185912992
2080.41538595398,32.92825995030438
2077.2852373518112,38.81143926977636
2098.7661813432996,45.124399355809025
2109.268670742917,35.77622411824741
2110.7401165111432,48.17637456523845
2132.3153726242354,40.47771501772169
2147.561430022843,43.22672481079107
2154.74914359257,43.165819536894716
2164.8090641826298,38.914014964034116
2170.1258024815115,44.62462881386752
2178.799725498915,41.833809615867494
2188.6439148671634,36.71538890432799
2194.9449336667385,35.902571650452614
2211.119439827598,41.25712935023612
2215.055531551908,44.58533327794469
2219.6447316721287,40.624794269468524
2274.1877300272736,34.64456014116307
2322.1233055796624,37.143787406867084
2365.903363006261,34.47747653490379
2372.158082658578,32.86307360478744
2385.967824735964,34.233579407305555
2399.25817122665,29.399257409112813
2405.1526697435647,28.567196319128456
2406.699676047515,27.366029431493
2420.0667961075665,31.395981929236093
2426.4470957733865,31.641956229770138
2433.1919939112986,32.648004261297295
2431.2901570717636,37.08687720842558
2454.382837017342,47.147947990038794
2454.1371639944814,33.982221957447734
2464.2117167417537,36.41079898225963
2481.7203397866415,39.06278177456021
2483.4981702821856,38.01087175262559
2501.577004774641,35.7656108772101
2507.631549015543,36.05542660499054
2511.0564856274605,33.743355171827496
2530.1287420571975,36.61280475523643
2548.0026692797924,41.880949758205745
2553.7537923861505,41.3548353862726
2565.3640896412903,36.75305633854949
2573.2107925775813,40.9226414035251
2580.187809597777,35.00256001848368
2615.337575168408,28.454722359268757
2627.169895772477,30.86584105538278
2631.3984062564477,35.783005242736195
2634.003727404612,27.08819796423634
2643.527430119952,25.56817375946136
2649.22461777661,33.189874973130465
2646.7908179518877,38.194099070222194
2649.426952643053,36.679921187060714
2662.564552772105,37.88872854426564
2670.388841597286,36.27231776672014
2697.039525451494,34.9330480127312
2713.7832841376653,37.03373440468708
2730.5643444414636,44.28047310257355
2746.726311458219,41.05120728079457
2755.229072120744,33.09877100240217
2804.986323199634,33.644316829564964
2836.231491106927,39.65135263385906
2844.9898553610337,42.42277431979191
2853.8285446104937,35.48714125348783
2858.298186724224,40.21493033437988
2871.3711736711143,38.46958185646819
2879.458221501111,43.80348850903539
2899.6706056494554,41.35063867468426
2904.603027451491,36.06284560633432
2906.320407664887,38.315393934330515
2918.0238727692804,46.497880179004184
2922.9961856500486,35.08704509155831
2937.332750133095,39.13662536507535
2949.025352024215,36.15222050361671
2968.422744847693,29.793499590985398
2972.879512544032,28.224966724775804
2995.68977637647,37.09221041538043
3015.4126612165946,34.537079386045505
3026.4749216426417,29.02225892133403
3032.698081536988,33.42629471340145
3031.8594501035723,35.28043829196197
3039.5823068203013,32.008597435718606
3044.1731935822427,33.18275197376448
3050.2512593312017,38.08249030886432
3060.524026015109,33.05007732938314
3064.06395690335,36.20396808300336
3081.5003389077638,29.54269237934714
3103.91091741475,27.893333936915944
3119.1516595980847,38.163083122636756
3112.8822880372677,41.37355375974879
3117.593289072744,35.33571570020747
3118.028406773921,32.94191979224723
3130.939787197272,38.75901944093759
3132.350405114925,33.222776107239746
3142.3845562148595,37.4127821834953
3150.1465146565815,37.048077958916366
3165.515877049213,35.12164394907529
3190.3624248841525,38.886415431410256
3217.1282787887144,40.10691692781965
3226.811629513247,40.02177457696342
3242.1391519292947,44.33399215079565
3259.088051950926,38.05949722805442
3257.529686428324,41.89778515309309
3260.1561415699675,40.089178329649236
3260.8544682179595,46.57642873777643
3267.448627635129,39.31987641197588
3274.7399768292835,40.50775780201574
3285.0047044498033,43.1939591775721
3294.537794617412,45.57287430496534
3298.4589349863413,36.450993110702264
3320.8591639409506,38.05705569237418
3337.647336253636,42.56752757193791
3355.0601468837226,37.20848851638193
3368.6397689997466,35.963725205221984
3395.8113743327162,36.39622405498898
3409.4974499053196,38.38545485044186
3434.6190603604496,36.036765650355505
3444.3471942284245,39.17016339065051
3441.7359201909594,41.63021796869932
3454.071044362652,46.18289243976011
3462.144163571978,47.455229121971854
3469.8463554539826,43.575713426824635
3479.137705192411,44.227545460810035
3489.456853842095,41.70216257395665
3505.8331754534556,40.214693056739854
3515.6390688931647,33.1568191882656
3517.0170802804155,36.49854628633541
3521.568404437595,46.567831571173315
3523.30353773026,42.43384228873271
3521.743669227064,41.34244164590296
3523.9234079606335,33.412455966491706
3536.1004077952175,34.5772421914447
3576.3328851147376,39.18801237912007
3593.685050967154,41.14201654657872
3596.03214787085,40.48279679808916
3607.214657817538,37.05517964430923
3620.985396523037,37.72775172860789
3629.8280694088476,34.937122830351605
3634.9030949068574,37.75176226723809
3627.5095459061986,34.0518917469558
3632.837301290125,39.44118416039478
3644.3474160926553,40.98204194562699
3650.9142726245614,36.79549427150916
3663.1580204760985,35.01488495087243
3666.0340160151195,42.537169948745614
3674.8195332403443,40.407995999569295
3689.556098467948,33.55570497759905
3695.2150682477877,50.0412002592446
3710.1749671366492,43.06808914119109
3721.8378405396334,36.80594181617291
3729.7258154990177,42.816535671225004
3743.7508184920653,38.532215832537915
3744.836318779003,35.5652839194182
3758.418094430393,44.63882288034247
3785.744230989937,38.67936168239718
3796.2038755171675,38.312675530215664
3798.56313143851,35.34229751527999
3801.9712658249064,35.80166478301611
3808.2033958602997,34.06102443453851
3811.661664850455,38.106526696304094
3818.551410671547,35.825485308157724
3834.8739501457558,39.554244457768384
3863.8533488759654,45.51202536473876
3878.7106829676627,39.324484016691244
3890.697813600362,43.94100945570311
3911.5371101274845,45.38325802102101
3926.599276445524,43.0080030678652
3920.358047612973,43.9954275739035
3931.242068222714,42.16458301982686
3943.696405145753,47.077200666019785
3962.838960327887,48.62623039167532
3957.683607507972,48.69689529588962
3950.149151856438,47.12708619905162
3954.9135165309954,44.15489420745062
3953.663010368561,42.526292330264475
3945.591212394242,38.82737867352517
3956.2520587435683,44.11414891089874
3957.893336002792,46.647922224396915
3961.9728448044366,46.708492654687895
3964.5994623954957,45.193457606123
3971.5291343404374,43.61973253772125
3986.693133612486,38.756248491281234
4021.0418036966316,43.781000973454084
4064.809280754813,40.17762683270215
4073.877852606202,47.25144073285184
4080.2548772003506,48.780599637722474
4085.795046299707,51.640352472467576
4084.2994160734297,40.29400037782597
4090.198641560215,33.9044736065073
4103.293846616836,35.956974027261765
4106.257326882143,44.82373737463927
4122.856999919558,38.27080504730366
4126.453568077644,36.27912220691858
4123.102322912731,42.54097990680374
4126.747492653926,33.01280696638484
4132.927956714491,41.85933299464455
4140.458122717134,33.1747471402159
4146.07469674066,42.91727916717263
4155.103510379545,30.168426878442297
4184.288038052516,34.56035059466678
4204.186035856584,43.6782420274637
4258.833264902263,39.79750706795461
4291.716865355012,21.49776461154689
4298.649978401731,27.65012851599686
4313.778170365135,35.71942119286776
4328.532496250406,35.881256280576125
4364.364657178211,40.57219600177177
4363.1887865920635,32.89154241215515
4378.80296217411,47.50377367654208
4373.492273230566,49.35018036328478
4367.833473892105,45.157892864103914
4370.557711470367,35.03803916247979
4375.849930558642,36.28913185435971
4376.472974492597,38.99056464497217
4373.673476051191,36.391483391820856
4367.1836256657525,37.59621373164913
4369.649350416461,39.581464042200764
4376.508997365019,34.058458621358014
4370.3479509286735,36.420301867077136
4379.576589982425,42.717625274774534
4380.157871171584,31.20588877882131
4384.840014359677,36.208935027122635
4385.504154554959,40.96850848916915
4391.456638659233,36.39078732664383
4402.657115208363,37.350301344990854
4421.119329300599,42.23769477897155
4439.307320180455,36.36951399941655
4453.273050845444,42.54731950205732
4458.580346252078,32.734133913060944
4452.923187602195,41.113983651819716
4465.350151143527,38.56857716644214
4465.673434147081,35.1358944696052
4472.1402684904315,33.85279480864462
4473.9762196751135,36.817907451086135
4471.917914904497,41.38286385049974
4472.246275682665,34.09659537319903
4469.966770265797,47.07215364769204
4472.9355064705605,38.34051337429613
4481.550425159986,32.12591654929716
4486.781024833916,45.93920634257701
4490.8825541610895,43.062831200502416
4515.232327477844,32.377467191999266
4521.017667250619,38.38884273280752
4526.252860704213,35.90813586491053
4523.004363995529,35.743478742536524
4523.656515885018,36.240468593021696
4528.9955368111205,37.277810581230234
4531.986741291755,35.56433626824125
4535.530349285896,40.83674584410721
4535.4753103173,30.574794379395502
4531.259149623787,35.86466666405304
4528.287720067771,35.571102918309336
4519.612272268488,39.07910296846681
4527.837082094732,35.286602140524
4522.837320926346,39.49319099246065
4531.14053204058,34.950343366682134
4539.931987017142,41.052636869611966
4541.289434377611,39.6201143722396
4561.669862195461,41.69787102479433
4563.15143593282,36.16887545772756
4571.262056954125,35.57466902491047
4581.54145525215,37.64996832611877
4593.113982551369,31.08341333170975
4602.710749165324,37.0874221221667
4633.253249442309,29.768368846104472
4630.828120187555,34.02524303696133
4650.013928299821,44.648901878299476
4667.652927901177,42.368739930386624
4683.711201228607,43.04981359385113
4707.363496775353,45.45692885303261
4724.858657483257,45.80767472315917
4724.106133903841,48.31754618158191
4725.381122464318,48.42233684725269
4746.2918494092255,41.97128026924938
4765.4299452532405,37.99889883914114
4788.236822119945,34.77383648358551
4779.872665907037,34.832548614131845
4786.579387576943,38.14299213651368
4795.837588977931,37.37853443255085
4799.045085879625,38.325564457656526
4798.943430830747,37.99653462275249
4807.552111885549,29.367175448179484
4801.816425712736,40.091526614076145
4803.368189207152,38.29744816397358
4808.717069722423,39.12794644900245
4826.484436188567,37.550094877267895
4831.151521158632,36.05671841844737
4840.690082624714,40.92230051172879
4833.410087332652,32.54856325752259
4837.64341041458,39.92354306813738
4845.724969535444,40.4365540312831
4853.846877764813,37.627253348811166
4862.147823182627,40.84393741060785
4872.688137360892,41.129508913090405
4892.875089574579,38.67379121939351
4907.226030796132,37.28983899996761
4906.671896061834,37.14627136635974
4913.874755081127,38.8128255658078
4929.6169027164415,37.35796606686901
4950.729805402426,32.99678217043894
4962.636474994584,35.19795088687123
4977.079460578899,39.51602763121462
4985.352477846454,31.362471211349618
4988.473841167153,30.07658212673551
4995.215852528429,35.58123014921747
5005.350934841599,36.30986221481002
5021.435368019771,36.296142397292456
5048.071126136261,33.49511592968562
5056.291987273163,40.382620357682875
5057.005221923869,40.348454780262095
5064.548981662257,35.457984918972386
5086.954346286833,40.15755913672423
5082.807183727007,40.41850199425831
5100.530439127713,35.30127177663063
5114.111884195923,37.84269357421358
5140.996313537541,36.27948306724069
5153.406722524298,30.15287671572535
5160.938611144575,35.02944411527399
5165.21626817921,40.692256475598136
5168.611767769397,32.73646809934605
5176.205402536859,40.588009011202814
5192.8477563494935,29.282672463452226
5213.801112903189,43.73462920728572
5229.236417943985,32.63636571921531
5237.751028154446,36.311049422941544
5242.598478361154,35.05619924502116
5251.3501070738175,38.61168464916523
5253.045824837834,41.30834697256174
5267.21219464397,38.89843899376291
5266.864750566662,33.882291406178126
5268.355370723007,43.10182576752999
5274.544862027973,34.805653284825965
5291.517047648739,42.675180339245706
5306.579413329641,30.341754486271164
5309.178249021249,38.04025723896145
5308.883174522992,33.944439894935805
5310.912628648757,43.314184567793696
5320.426566286245,31.211870723032227
5322.858284788309,31.509482060310404
5330.760474181324,36.26998472020556
5352.938265787119,38.88503410803167
5367.176370963488,40.41422625043516
5375.605361698309,50.85202241554021
5364.639335681757,36.72954201732371
5372.243403849214,35.14558836101832
5386.315091089402,39.239653114735184
5395.575421433148,44.39967246493083
5394.898508374982,31.366159570906596
5396.807651739095,36.50028531669086
5401.163623877462,38.562541872999816
5411.95801775835,38.92883725346596
5416.439803221479,40.39916944527701
5420.745781069432,31.44361794874999
5444.104267971317,37.37910073126145
5463.203610489541,31.756058492927203
5469.6776047493495,30.541783466673646
5468.541867815775,34.070428096585346
5471.268242879593,41.55143030931613
5464.54585734256,39.0021718726249
5475.048678249922,25.47230938977038
5470.901834370151,24.19840329272984
5467.498132081372,22.507012135157076
5478.7614677325855,33.60592907861643
5485.298018132239,37.32051837839905
5485.390285506693,29.01290853554214
5485.419461243625,28.671592005095956
5493.681396719455,32.24830696237933
5496.054344969727,34.55669352362787
5508.614627750252,36.67024597427537
5524.714848826018,30.17182011655864
5526.904032889233,29.52067290947133
5539.947097436712,31.472565812310123
5539.539613219072,36.092682920433525
5538.044363175073,29.839772794647
5552.059888797873,27.413862217448578
5556.223996961973,36.309304492401616
5556.089910036791,32.11895496090292
5565.270300739863,31.520248684969705
5566.761356106717,33.04826092790769
5568.18914406003,36.49769354636374
5567.555033512276,30.277719415154454
5565.981956649107,32.82608132124499
5565.247613753577,36.62868373744635
5565.635869156737,33.21291325567784
5554.281754296738,39.60954043231207
5562.763182096167,30.54178244721478
5562.091107463124,39.15807783747189
5571.177656944899,26.675604830598314
5572.618081452542,35.19623678438041
5590.305970052415,35.27538871919539
5599.863110123983,27.62535516707439
5612.160335903156,33.73754349088799
5620.188018290255,33.27357188847529
5625.079701966618,29.658529185409883
5638.37850534152,33.81612180994876
5646.387658867051,30.42166690461041
5663.054491818732,27.680592432453576
5670.281847380415,32.680560868147104
5664.716136779299,27.617911205041967
5676.451802262966,29.836468397871975
5687.950920012413,27.819073551754258
5704.469296240199,29.670034602608087
5712.231910544759,25.886830574331952
5712.210663871507,29.50113438924414
5716.0268727879275,26.53210293774285
5722.849505402451,31.506214225465225
5734.78775754831,28.8119551588707
5744.976370688629,26.1561940740731
5748.2629421965075,28.362248839559776
5773.6960422755765,28.47928937325569
5780.565845370298,31.968096728636976
5774.906583202434,30.265965370514195
5777.363585753369,28.247607995314894
5789.793951317192,30.042711310752612
5795.669933484591,27.787407595707315
5797.838802061579,24.62423274140591
5798.340225734231,34.094044158935176
5805.028789464711,35.739036217019034
5816.821954990969,36.57226750033108
5820.259602375938,37.21120467704118
5824.8495083532,34.21806447829169
5842.397976964677,37.43894830102976
5855.4653962955945,35.28208440448766
5865.014177435862,40.79331815565587
5875.848734662838,38.88459641643523
5870.772282632504,42.82002651171762
5864.536418250648,43.447428829551825
5855.967600449897,40.08214367201573
5867.311205533183,44.170224239889166
5871.147649553135,35.01879411643649
5862.883778690005,37.0704076301342
5866.134186107731,36.00507324035871
5871.652100196702,43.17579242804943
5886.234556699984,35.13007012985832
5889.138398488448,37.80858483328452
5899.801297300107,39.53031040817524
5919.549872394963,36.207760635112976
5934.431722570896,41.92284567014223
5967.213272868183,34.74516054184164
5983.361431433583,34.0678519354705
5981.352774701839,32.76579951646221
5982.864828058704,35.55478745808473
5977.7934197512195,35.975363800432845
5993.362118429946,37.31726923180331
5986.485889545659,36.74006192624811
5979.889964638777,35.221115979931724
5974.656286965283,29.565856841342104
5971.553686950712,32.884430297543354
5980.720357694207,32.21241608167906
5978.110748866546,34.32846774470633
5977.072596562068,34.734824316189595
5985.850296753952,28.645767716829624
5986.46030569894,28.717569785985276
5993.819257174984,31.549914909805466
6011.847849187955,30.949648205077896
6030.774215391149,31.179157422249208
6033.355923328879,33.53441394926283
6036.448244627183,41.386744620230466
6050.645835398424,32.87696982153926
6059.905430474993,44.442667980890214
6086.538278651895,36.859025944934466
6105.823721470204,35.022826021224766
6110.580529831118,35.176029964515294
6122.251286520242,37.915227376962875
6128.108066286309,34.91552896504838
6148.248129520607,31.108317994994298
6161.480629264023,36.80673170806888
6164.632136141471,27.24484810188162
6173.152848296394,37.7956952943341
6191.15493562648,38.425914901518325
6201.889380540512,40.87845396823117
6208.008081011489,35.911315921599126
6206.988104130134,40.96692728183724
6212.686019322136,30.947551024595
6221.617085817988,36.7902348515259
6235.78198262711,36.1996428859285
6254.201358871717,33.21912782238312
6262.411901437916,34.02997076614927
6274.798602507586,35.83506841427478
6289.223202584537,37.08637353429996
6351.896529710239,25.13707671657131
6379.966583369203,31.86145341198146
6391.6107410086215,31.97005105131896
6395.714708858305,32.783645220425925
6414.308378518063,38.796409207227356
6417.188798904425,31.07867220404455
6414.648035010807,33.34051621162236
6439.679464089064,38.67834247760205
6448.87850761323,26.461051012530046
6463.512558860612,31.523042661519604
6470.861203812437,36.35486106245922
6477.329747023376,38.19300970169174
6475.187273774154,41.41429416317144
6477.293960629525,29.399773114427685
6492.702844814249,32.97263544433222
6517.595401146451,34.852219450578296
6559.894124144353,32.79026767676383
6558.58592007761,34.298596006449856
6560.546158788326,40.45983720491587
6550.550140134129,38.82031712808995
6561.022850625476,30.69629269956204
6566.819133145593,36.8318779702908
6561.062375241801,37.099142477440616
6571.9319700787555,34.624779727425214
6577.750498942479,37.920952367550534
6581.144580089437,36.888615739101915
6581.306504425934,33.46263907820312
6579.659303158363,32.9498598290468
6576.826788990455,35.16714651396751
6577.732164558919,33.05531261728915
6581.7452330993965,35.263427941070795
6602.847281142847,28.87757736108479
6608.265931334462,34.21981663392165
6617.367130274268,39.2717998607819
6636.334351363618,37.14287247206947
6641.8836355271,31.825733471235765
6652.53803612912,36.4219026707571
6652.538554381814,38.46351101460899
6661.680630232223,39.10547426123068
6681.766780350304,31.763755238555085
6697.305519411778,37.19335982566071
6704.814656452139,33.13996524960936
6709.84025380833,34.43543806358728
6710.241258114839,30.882967413502712
6729.6964361959135,39.94864345677656
6738.421427068477,34.953796130407596
6744.524865269255,27.837795585323327
6746.496060866691,37.23139402281233
6751.389785786565,38.429966419082085
6763.677412786782,37.424117307358266
6776.039120805887,44.243466502945914
6786.752356687009,39.78167578657469
6801.917248456575,34.22297715384209
6811.265416254091,52.05310563657378
6818.901489540344,43.376650643591134
6820.049644823785,44.75116999881891
6821.945999621196,42.190320536186455
6830.511936065822,43.98456081741358
6848.4005010468045,44.384358360971696
6877.554113589104,41.22893143020286
6910.362669338215,35.50551544220049
6913.142755378079,47.936852515179034
6923.159081838794,43.36219950024668
6940.947746641325,50.77783636065668
6948.532873276812,39.29573436099176
6966.445574029181,32.45034631051455
6979.272625273574,34.6581335981133
6983.350271782002,45.329190111868456
7003.883729258129,40.43718124299888
7032.1555080836015,40.38353451906346
7065.774793935847,41.107938447742114
7069.775722006948,35.89536633294583
7075.370124470691,42.18160788457061
7081.063388736415,33.546706633652875
7091.085610788617,37.682334698432875
7097.93752989412,39.82411759300216
7095.801322623586,39.59892434524345
7094.024265661447,38.27099758479949
7094.633721276797,31.704714892061027
7109.432246592344,29.072911799444338
7146.032196774656,32.80016135903576
7163.8524193767635,27.704129325888783
7181.967956776922,29.036596938146417
7200.111047097451,25.32424661697934
7215.859717371443,29.41976189133739
7235.547279341011,23.560347430401155
7252.810508584065,26.718606218675557
7269.822311068254,29.533913364754497
7282.694923014956,33.65894614634603
7287.35945741032,39.97566034950666
7312.784994330225,26.029793620801748
7315.147218748501,31.938555179662746
7317.573979763093,38.20524633284323
7330.678422825214,38.514204766262985
7343.084446493344,32.407037220500946
7355.70164223101,38.80622386199653
7371.372078691721,29.63757418798324
7365.973693404063,35.73996119549963
7375.740309383698,39.794294951102664
7374.064347019389,31.64522988222543
7370.774179196856,38.779688013604165
7373.005345747853,36.0712738529553
7369.988743099559,28.869895627498543
7369.704679467368,30.821185270052727
7363.835477856096,36.60304747581473
7363.648052727105,40.22896475569451
7363.552374802696,35.027383831226835
7380.694419972984,34.79168524228303
7393.401799708696,38.00885622023959
7410.200955808943,40.95551850024186
7411.08647047939,35.83742563549637
7410.036973686553,34.78230833459854
7411.324845315496,28.294986445169975
7422.327805363038,37.34355382660275
7448.460530446457,41.362754257432286
7474.685633934291,40.00585260773844
7486.519710075124,35.560098883444965
7513.992609837711,35.270718955769546
7536.513131782513,32.56998896920075
7554.544040585761,35.80466864192943
7555.305969463206,31.37467495090914
7558.859027331271,50.49569016778121
7559.277460256008,36.01761956915369
7565.51007527466,34.93076895326962
7566.160288567847,29.74789487959367
7570.497292648961,36.95393010261604
7566.62747460613,36.716696318242874
7557.29622078869,34.48829141399875
7553.1752454318275,33.13984369702668
7557.758920956094,41.740525706487915
7571.713727370058,39.05285179039683
7578.6080041625355,33.67525265502643
7601.010906751019,33.31713075433569
7610.3625611508705,38.08234748386135
7618.518728900774,33.29041296947964
7631.344363477986,37.353455676982236
7619.014062699796,41.05572690476771
7645.87850835675,35.03741448478182
7648.076374532135,34.50060888499171
7655.725567969224,35.9486458930321
7677.96092206829,34.47007853296949
7684.279808086709,32.87113428091774
